template_name,template_type,epoch_index,epoch_age,excluded_self,best_match_name,best_match_type,best_match_redshift,best_match_rlap
sn1998eg,Ia,4,22.7,False,,,,
sn1998es,Ia,0,-11.4,False,,,,
sn1998es,Ia,1,-10.3,False,,,,
sn1998es,Ia,2,-0.5,False,,,,
sn1998es,Ia,3,0.5,False,,,,
sn1998es,Ia,4,1.5,False,,,,
sn1998es,Ia,5,14.3,False,,,,
sn1998es,Ia,6,16.3,False,,,,
sn1998es,Ia,7,17.3,False,,,,
sn1998es,Ia,8,18.3,False,,,,
sn1998es,Ia,9,23.1,False,,,,
sn1998es,Ia,10,25.1,False,,,,
sn1998es,Ia,11,29.1,False,,,,
sn1998es,Ia,12,-9.4,False,,,,
sn1998es,Ia,13,44.1,False,,,,
sn1998es,Ia,14,50.9,False,,,,
sn1998es,Ia,15,55.8,False,,,,
sn1998es,Ia,16,72.7,False,,,,
sn1998es,Ia,17,79.6,False,,,,
sn1998es,Ia,18,88.5,False,,,,
sn1998es,Ia,19,-8.4,False,,,,
sn1998es,Ia,20,-7.3,False,,,,
sn1998es,Ia,21,-6.4,False,,,,
sn1998es,Ia,22,-5.4,False,,,,
sn1998es,Ia,23,-4.4,False,,,,
sn1998es,Ia,24,-3.4,False,,,,
sn1998es,Ia,25,-2.4,False,,,,
sn1998V,Ia,0,0.3,False,,,,
sn1998V,Ia,1,1.3,False,,,,
sn1998V,Ia,2,2.3,False,,,,
sn1998V,Ia,3,12.1,False,,,,
sn1998V,Ia,4,13.1,False,,,,
sn1998V,Ia,5,15.0,False,,,,
sn1998V,Ia,6,30.8,False,,,,
sn1998V,Ia,7,40.6,False,,,,
sn1998V,Ia,8,43.5,False,,,,
sn1999aa,Ia,0,-9.9,False,,,,
sn1999aa,Ia,1,-9.4,False,,,,
sn1999aa,Ia,2,-2.1,False,,,,
sn1999aa,Ia,3,-1.6,False,,,,
sn1999aa,Ia,4,-0.2,False,,,,
sn1999aa,Ia,5,1.8,False,,,,
sn1999aa,Ia,6,6.7,False,,,,
sn1999aa,Ia,7,13.6,False,,,,
sn1999aa,Ia,8,14.5,False,,,,
sn1999aa,Ia,9,14.6,False,,,,
sn1999aa,Ia,10,15.6,False,,,,
sn1999aa,Ia,11,16.6,False,,,,
sn1999aa,Ia,12,-9.0,False,,,,
sn1999aa,Ia,13,20.1,False,,,,
sn1999aa,Ia,14,25.2,False,,,,
sn1999aa,Ia,15,26.5,False,,,,
sn1999aa,Ia,16,27.4,False,,,,
sn1999aa,Ia,17,28.2,False,,,,
sn1999aa,Ia,18,28.3,False,,,,
sn1999aa,Ia,19,29.3,False,,,,
sn1999aa,Ia,20,33.1,False,,,,
sn1999aa,Ia,21,40.1,False,,,,
sn1999aa,Ia,22,42.1,False,,,,
sn1999aa,Ia,23,-8.0,False,,,,
sn1999aa,Ia,24,44.1,False,,,,
sn1999aa,Ia,25,46.1,False,,,,
sn1999aa,Ia,26,48.0,False,,,,
sn1999aa,Ia,27,49.0,False,,,,
sn1999aa,Ia,28,50.0,False,,,,
sn1999aa,Ia,29,52.0,False,,,,
sn1999aa,Ia,30,52.9,False,,,,
sn1999aa,Ia,31,54.0,False,,,,
sn1999aa,Ia,32,55.9,False,,,,
sn1999aa,Ia,33,59.9,False,,,,
sn1999aa,Ia,34,-7.1,False,,,,
sn1999aa,Ia,35,71.7,False,,,,
sn1999aa,Ia,36,80.6,False,,,,
sn1999aa,Ia,37,-6.1,False,,,,
sn1999aa,Ia,38,-5.1,False,,,,
sn1999aa,Ia,39,-5.0,False,,,,
sn1999aa,Ia,40,-4.1,False,,,,
sn1999aa,Ia,41,-3.1,False,,,,
sn1999ac,Ia,0,-13.9,False,,,,
sn1999ac,Ia,1,-12.9,False,,,,
sn1999ac,Ia,2,8.8,False,,,,
sn1999ac,Ia,3,9.0,False,,,,
sn1999ac,Ia,4,10.0,False,,,,
sn1999ac,Ia,5,10.9,False,,,,
sn1999ac,Ia,6,11.8,False,,,,
sn1999ac,Ia,7,11.9,False,,,,
sn1999ac,Ia,8,16.8,False,,,,
sn1999ac,Ia,9,24.8,False,,,,
sn1999ac,Ia,10,26.7,False,,,,
sn1999ac,Ia,11,28.6,False,,,,
sn1999ac,Ia,12,-9.9,False,,,,
sn1999ac,Ia,13,28.7,False,,,,
sn1999ac,Ia,14,30.7,False,,,,
sn1999ac,Ia,15,31.6,False,,,,
sn1999ac,Ia,16,32.7,False,,,,
sn1999ac,Ia,17,33.6,False,,,,
sn1999ac,Ia,18,34.7,False,,,,
sn1999ac,Ia,19,36.6,False,,,,
sn1999ac,Ia,20,38.6,False,,,,
sn1999ac,Ia,21,39.5,False,,,,
sn1999ac,Ia,22,40.5,False,,,,
sn1999ac,Ia,23,-3.9,False,,,,
sn1999ac,Ia,24,40.6,False,,,,
sn1999ac,Ia,25,54.4,False,,,,
sn1999ac,Ia,26,62.3,False,,,,
sn1999ac,Ia,27,86.1,False,,,,
sn1999ac,Ia,28,-2.9,False,,,,
sn1999ac,Ia,29,-2.1,False,,,,
sn1999ac,Ia,30,-0.9,False,,,,
sn1999ac,Ia,31,0.4,False,,,,
sn1999ac,Ia,32,2.7,False,,,,
sn1999ac,Ia,33,7.8,False,,,,
sn1999aw,Ia,0,-1.0,False,,,,
sn1999aw,Ia,1,0.0,False,,,,
sn1999aw,Ia,2,2.9,False,,,,
sn1999aw,Ia,3,35.6,False,,,,
sn1999bh,Ia,0,5.1,False,,,,
sn1999by,Ia,0,-5.0,False,,,,
sn1999by,Ia,1,-4.1,False,,,,
sn1999by,Ia,2,28.9,False,,,,
sn1999by,Ia,3,30.9,False,,,,
sn1999by,Ia,4,32.9,False,,,,
sn1999by,Ia,5,41.9,False,,,,
sn1999by,Ia,6,-3.0,False,,,,
sn1999by,Ia,7,2.9,False,,,,
sn1999by,Ia,8,4.0,False,,,,
sn1999by,Ia,9,5.0,False,,,,
sn1999by,Ia,10,5.9,False,,,,
sn1999by,Ia,11,6.9,False,,,,
sn1999by,Ia,12,7.9,False,,,,
sn1999by,Ia,13,24.9,False,,,,
sn1999cc,Ia,0,-3.2,False,,,,
sn1999cc,Ia,1,-1.2,False,,,,
sn1999cc,Ia,2,-0.2,False,,,,
sn1999cc,Ia,3,1.7,False,,,,
sn1999cc,Ia,4,18.2,False,,,,
sn1999cc,Ia,5,23.0,False,,,,
sn1999cc,Ia,6,24.9,False,,,,
sn1999cl,Ia,0,-8.3,False,,,,
sn1999cl,Ia,1,-7.3,False,,,,
sn1999cl,Ia,2,37.4,False,,,,
sn1999cl,Ia,3,-5.2,False,,,,
sn1999cl,Ia,4,-4.2,False,,,,
sn1999cl,Ia,5,-3.3,False,,,,
sn1999cl,Ia,6,-2.3,False,,,,
sn1999cl,Ia,7,-1.3,False,,,,
sn1999cl,Ia,8,0.7,False,,,,
sn1999cl,Ia,9,4.6,False,,,,
sn1999cl,Ia,10,7.6,False,,,,
sn1999cp,Ia,0,-14.9,False,,,,
sn1999cp,Ia,1,-13.8,False,,,,
sn1999cp,Ia,2,-11.9,False,,,,
sn1999cw,Ia,0,21.5,False,,,,
sn1999cw,Ia,1,24.5,False,,,,
sn1999da,Ia,0,-2.6,False,,,,
sn1999dk,Ia,0,-6.92,False,,,,
sn1999dk,Ia,1,16.734,False,,,,
sn1999dk,Ia,2,23.623,False,,,,
sn1999dk,Ia,3,44.203,False,,,,
sn1999dk,Ia,4,71.831,False,,,,
sn1999dq,Ia,0,-10.4,False,,,,
sn1999dq,Ia,1,-9.4,False,,,,
sn1999dq,Ia,2,1.4,False,,,,
sn1999dq,Ia,3,2.4,False,,,,
sn1999dq,Ia,4,3.4,False,,,,
sn1999dq,Ia,5,5.4,False,,,,
sn1999dq,Ia,6,17.2,False,,,,
sn1999dq,Ia,7,18.2,False,,,,
sn1999dq,Ia,8,26.1,False,,,,
sn1999dq,Ia,9,28.9,False,,,,
sn1999dq,Ia,10,47.7,False,,,,
sn1999dq,Ia,11,-8.5,False,,,,
sn1999dq,Ia,12,-7.4,False,,,,
sn1999dq,Ia,13,-6.4,False,,,,
sn1999dq,Ia,14,-5.5,False,,,,
sn1999dq,Ia,15,-4.5,False,,,,
sn1999dq,Ia,16,-3.5,False,,,,
sn1999dq,Ia,17,-2.5,False,,,,
sn1999dq,Ia,18,0.4,False,,,,
sn1999ee,Ia,0,-9.1,False,,,,
sn1999ee,Ia,1,-7.2,False,,,,
sn1999ee,Ia,2,31.5,False,,,,
sn1999ee,Ia,3,40.4,False,,,,
sn1999ee,Ia,4,-0.2,False,,,,
sn1999ee,Ia,5,1.8,False,,,,
sn1999ee,Ia,6,6.7,False,,,,
sn1999ee,Ia,7,10.6,False,,,,
sn1999ee,Ia,8,15.7,False,,,,
sn1999ee,Ia,9,19.5,False,,,,
sn1999ee,Ia,10,21.6,False,,,,
sn1999ee,Ia,11,26.6,False,,,,
sn1999ef,Ia,0,6.7,False,,,,
sn1999ef,Ia,1,7.7,False,,,,
sn1999ef,Ia,2,9.6,False,,,,
sn1999ej,Ia,0,-1.8,False,,,,
sn1999ej,Ia,1,1.1,False,,,,
sn1999ej,Ia,2,3.1,False,,,,
sn1999ej,Ia,3,8.1,False,,,,
sn1999ej,Ia,4,11.0,False,,,,
sn1999ek,Ia,0,-0.6,False,,,,
sn1999ek,Ia,1,3.3,False,,,,
sn1999ek,Ia,2,9.2,False,,,,
sn1999ek,Ia,3,12.2,False,,,,
sn1999gd,Ia,0,1.1,False,,,,
sn1999gd,Ia,1,7.9,False,,,,
sn1999gd,Ia,2,25.5,False,,,,
sn1999gd,Ia,3,29.5,False,,,,
sn1999gd,Ia,4,34.3,False,,,,
sn1999gh,Ia,0,5.5,False,,,,
sn1999gh,Ia,1,6.5,False,,,,
sn1999gh,Ia,2,40.1,False,,,,
sn1999gh,Ia,3,42.0,False,,,,
sn1999gh,Ia,4,65.8,False,,,,
sn1999gh,Ia,5,70.8,False,,,,
sn1999gh,Ia,6,72.7,False,,,,
sn1999gh,Ia,7,7.4,False,,,,
sn1999gh,Ia,8,8.4,False,,,,
sn1999gh,Ia,9,9.4,False,,,,
sn1999gh,Ia,10,11.4,False,,,,
sn1999gh,Ia,11,12.4,False,,,,
sn1999gh,Ia,12,28.2,False,,,,
sn1999gh,Ia,13,34.2,False,,,,
sn1999gh,Ia,14,36.1,False,,,,
sn1999gp,Ia,0,-4.8,False,,,,
sn1999gp,Ia,1,-2.0,False,,,,
sn1999gp,Ia,2,0.0,False,,,,
sn1999gp,Ia,3,2.9,False,,,,
sn1999gp,Ia,4,4.9,False,,,,
sn1999gp,Ia,5,6.9,False,,,,
sn1999gp,Ia,6,21.4,False,,,,
sn1999gp,Ia,7,35.1,False,,,,
sn1999gp,Ia,8,49.7,False,,,,
sn1999gp,Ia,9,54.6,False,,,,
sn1999X,Ia,0,12.0,False,,,,
sn1999X,Ia,1,13.1,False,,,,
sn1999X,Ia,2,15.0,False,,,,
sn1999X,Ia,3,16.0,False,,,,
sn1999X,Ia,4,20.8,False,,,,
sn1999X,Ia,5,28.6,False,,,,
sn2000B,Ia,0,8.6,False,,,,
sn2000B,Ia,1,13.6,False,,,,
sn2000B,Ia,2,21.5,False,,,,
sn2000B,Ia,3,38.2,False,,,,
sn2000B,Ia,4,44.0,False,,,,
sn2000bh,Ia,0,24.1,False,,,,
sn2000bk,Ia,0,11.9,False,,,,
sn2000bk,Ia,1,18.8,False,,,,
sn2000bk,Ia,2,26.5,False,,,,
sn2000ce,Ia,0,6.7,False,,,,
sn2000ce,Ia,1,8.7,False,,,,
sn2000ce,Ia,2,19.5,False,,,,
sn2000ce,Ia,3,21.5,False,,,,
sn2000cf,Ia,0,2.9,False,,,,
sn2000cf,Ia,1,3.9,False,,,,
sn2000cf,Ia,2,14.5,False,,,,
sn2000cf,Ia,3,16.4,False,,,,
sn2000cf,Ia,4,24.1,False,,,,
sn2000cf,Ia,5,25.1,False,,,,
sn2000cn,Ia,0,-9.3,False,,,,
sn2000cn,Ia,1,-8.3,False,,,,
sn2000cn,Ia,2,-7.3,False,,,,
sn2000cn,Ia,3,8.3,False,,,,
sn2000cn,Ia,4,10.2,False,,,,
sn2000cn,Ia,5,12.2,False,,,,
sn2000cn,Ia,6,20.9,False,,,,
sn2000cn,Ia,7,25.7,False,,,,
sn2000cn,Ia,8,26.8,False,,,,
sn2000cn,Ia,9,50.2,False,,,,
sn2000cp,Ia,0,-2.5,False,,,,
sn2000cp,Ia,1,-1.5,False,,,,
sn2000cp,Ia,2,-0.5,False,,,,
sn2000cu,Ia,0,7.3,False,,,,
sn2000cw,Ia,0,3.5,False,,,,
sn2000cx,Ia,0,-4.3,False,,,,
sn2000cx,Ia,1,-3.3,False,,,,
sn2000cx,Ia,2,6.6,False,,,,
sn2000cx,Ia,3,6.6,False,,,,
sn2000cx,Ia,4,8.6,False,,,,
sn2000cx,Ia,5,10.6,False,,,,
sn2000cx,Ia,6,13.6,False,,,,
sn2000cx,Ia,7,18.6,False,,,,
sn2000cx,Ia,8,21.5,False,,,,
sn2000cx,Ia,9,23.5,False,,,,
sn2000cx,Ia,10,25.5,False,,,,
sn2000cx,Ia,11,27.5,False,,,,
sn2000cx,Ia,12,-2.3,False,,,,
sn2000cx,Ia,13,29.5,False,,,,
sn2000cx,Ia,14,30.5,False,,,,
sn2000cx,Ia,15,36.3,False,,,,
sn2000cx,Ia,16,37.3,False,,,,
sn2000cx,Ia,17,39.3,False,,,,
sn2000cx,Ia,18,40.4,False,,,,
sn2000cx,Ia,19,53.2,False,,,,
sn2000cx,Ia,20,55.2,False,,,,
sn2000cx,Ia,21,60.2,False,,,,
sn2000cx,Ia,22,61.1,False,,,,
sn2000cx,Ia,23,-1.3,False,,,,
sn2000cx,Ia,24,67.0,False,,,,
sn2000cx,Ia,25,70.1,False,,,,
sn2000cx,Ia,26,92.0,False,,,,
sn2000cx,Ia,27,92.7,False,,,,
sn2000cx,Ia,28,95.9,False,,,,
sn2000cx,Ia,29,114.5,False,,,,
sn2000cx,Ia,30,118.5,False,,,,
sn2000cx,Ia,31,123.7,False,,,,
sn2000cx,Ia,32,124.4,False,,,,
sn2000cx,Ia,33,141.3,False,,,,
sn2000cx,Ia,34,-1.3,False,,,,
sn2000cx,Ia,35,145.5,False,,,,
sn2000cx,Ia,36,154.1,False,,,,
sn2000cx,Ia,37,180.9,False,,,,
sn2000cx,Ia,38,359.6,False,,,,
sn2000cx,Ia,39,-0.4,False,,,,
sn2000cx,Ia,40,-0.3,False,,,,
sn2000cx,Ia,41,0.7,False,,,,
sn2000cx,Ia,42,4.7,False,,,,
sn2000cx,Ia,43,5.7,False,,,,
sn2000dg,Ia,0,-0.8,False,,,,
sn2000dg,Ia,1,0.2,False,,,,
sn2000dg,Ia,2,3.1,False,,,,
sn2000dg,Ia,3,16.6,False,,,,
sn2000dk,Ia,0,-5.1,False,,,,
sn2000dk,Ia,1,-4.2,False,,,,
sn2000dk,Ia,2,0.8,False,,,,
sn2000dk,Ia,3,3.7,False,,,,
sn2000dk,Ia,4,9.6,False,,,,
sn2000dk,Ia,5,33.1,False,,,,
sn2000dk,Ia,6,58.6,False,,,,
sn2000dk,Ia,7,88.1,False,,,,
sn2000dm,Ia,0,-2.9,False,,,,
sn2000dn,Ia,0,-7.7,False,,,,
sn2000dn,Ia,1,-3.8,False,,,,
sn2000dn,Ia,2,-0.9,False,,,,
sn2000dn,Ia,3,45.4,False,,,,
sn2000E,Ia,0,-6.4,False,,,,
sn2000E,Ia,1,-3.4,False,,,,
sn2000E,Ia,2,-2.3,False,,,,
sn2000E,Ia,3,7.5,False,,,,
sn2000E,Ia,4,117.6,False,,,,
sn2000E,Ia,5,119.7,False,,,,
sn2000E,Ia,6,120.3,False,,,,
sn2000fa,Ia,0,-10.4,False,,,,
sn2000fa,Ia,1,-10.4,False,,,,
sn2000fa,Ia,2,20.8,False,,,,
sn2000fa,Ia,3,31.7,False,,,,
sn2000fa,Ia,4,37.5,False,,,,
sn2000fa,Ia,5,42.2,False,,,,
sn2000fa,Ia,6,99.0,False,,,,
sn2000fa,Ia,7,1.3,False,,,,
sn2000fa,Ia,8,2.2,False,,,,
sn2000fa,Ia,9,4.2,False,,,,
sn2000fa,Ia,10,9.1,False,,,,
sn2000fa,Ia,11,11.1,False,,,,
sn2000fa,Ia,12,14.0,False,,,,
sn2000fa,Ia,13,16.0,False,,,,
sn2000fa,Ia,14,18.0,False,,,,
sn2001ah,Ia,0,-9.7,False,,,,
sn2001ah,Ia,1,-8.7,False,,,,
sn2001ah,Ia,2,17.8,False,,,,
sn2001ah,Ia,3,44.3,False,,,,
sn2001ah,Ia,4,45.2,False,,,,
sn2001ay,Ia,0,-1.5,False,,,,
sn2001ay,Ia,1,1.3,False,,,,
sn2001ay,Ia,2,22.6,False,,,,
sn2001ay,Ia,3,23.3,False,,,,
sn2001ay,Ia,4,29.4,False,,,,
sn2001ay,Ia,5,29.5,False,,,,
sn2001ay,Ia,6,30.4,False,,,,
sn2001ay,Ia,7,31.4,False,,,,
sn2001ay,Ia,8,31.4,False,,,,
sn2001ay,Ia,9,36.3,False,,,,
sn2001ay,Ia,10,54.6,False,,,,
sn2001ay,Ia,11,54.7,False,,,,
sn2001ay,Ia,12,3.3,False,,,,
sn2001ay,Ia,13,3.3,False,,,,
sn2001ay,Ia,14,4.2,False,,,,
sn2001ay,Ia,15,5.8,False,,,,
sn2001ay,Ia,16,7.2,False,,,,
sn2001ay,Ia,17,7.8,False,,,,
sn2001ay,Ia,18,9.0,False,,,,
sn2001ay,Ia,19,16.5,False,,,,
sn2001az,Ia,0,-3.1,False,,,,
sn2001az,Ia,1,18.0,False,,,,
sn2001az,Ia,2,20.0,False,,,,
sn2001az,Ia,3,24.7,False,,,,
sn2001az,Ia,4,44.0,False,,,,
sn2001bf,Ia,0,0.8,False,,,,
sn2001bf,Ia,1,4.7,False,,,,
sn2001bf,Ia,2,7.6,False,,,,
sn2001bf,Ia,3,8.7,False,,,,
sn2001bf,Ia,4,12.5,False,,,,
sn2001bf,Ia,5,42.0,False,,,,
sn2001bf,Ia,6,57.7,False,,,,
sn2001bf,Ia,7,58.8,False,,,,
sn2001bf,Ia,8,64.5,False,,,,
sn2001bg,Ia,0,4.2,False,,,,
sn2001bg,Ia,1,5.1,False,,,,
sn2001bg,Ia,2,10.0,False,,,,
sn2001bg,Ia,3,14.0,False,,,,
sn2001bg,Ia,4,19.0,False,,,,
sn2001br,Ia,0,-0.4,False,,,,
sn2001br,Ia,1,2.5,False,,,,
sn2001br,Ia,2,27.0,False,,,,
sn2001cj,Ia,0,13.6,False,,,,
sn2001ck,Ia,0,4.8,False,,,,
sn2001ck,Ia,1,5.8,False,,,,
sn2001ck,Ia,2,14.4,False,,,,
sn2001ck,Ia,3,16.3,False,,,,
sn2001cp,Ia,0,-6.8,False,,,,
sn2001cp,Ia,1,-4.9,False,,,,
sn2001cp,Ia,2,-3.9,False,,,,
sn2001cp,Ia,3,-1.1,False,,,,
sn2001cp,Ia,4,0.8,False,,,,
sn2001cp,Ia,5,16.5,False,,,,
sn2001cp,Ia,6,22.3,False,,,,
sn2001cp,Ia,7,26.2,False,,,,
sn2001da,Ia,0,-2.0,False,,,,
sn2001da,Ia,1,-1.0,False,,,,
sn2001da,Ia,2,0.0,False,,,,
sn2001da,Ia,3,1.9,False,,,,
sn2001da,Ia,4,2.9,False,,,,
sn2001da,Ia,5,7.8,False,,,,
sn2001da,Ia,6,56.8,False,,,,
sn2001dw,Ia,0,11.064,False,,,,
sn2001E,Ia,0,2.8,False,,,,
sn2001E,Ia,1,7.7,False,,,,
sn2001E,Ia,2,14.6,False,,,,
sn2001eh,Ia,0,-5.9,False,,,,
sn2001eh,Ia,1,-4.9,False,,,,
sn2001eh,Ia,2,25.9,False,,,,
sn2001eh,Ia,3,26.8,False,,,,
sn2001eh,Ia,4,28.8,False,,,,
sn2001eh,Ia,5,30.8,False,,,,
sn2001eh,Ia,6,31.6,False,,,,
sn2001eh,Ia,7,32.6,False,,,,
sn2001eh,Ia,8,35.5,False,,,,
sn2001eh,Ia,9,36.5,False,,,,
sn2001eh,Ia,10,-2.0,False,,,,
sn2001eh,Ia,11,-0.1,False,,,,
sn2001eh,Ia,12,2.7,False,,,,
sn2001eh,Ia,13,3.7,False,,,,
sn2001eh,Ia,14,4.7,False,,,,
sn2001eh,Ia,15,5.7,False,,,,
sn2001eh,Ia,16,8.6,False,,,,
sn2001eh,Ia,17,24.9,False,,,,
sn2001el,Ia,0,-3.8,False,,,,
sn2001el,Ia,1,1.2,False,,,,
sn2001el,Ia,2,9.1,False,,,,
sn2001el,Ia,3,18.0,False,,,,
sn2001el,Ia,4,39.9,False,,,,
sn2001el,Ia,5,396.5,False,,,,
sn2001en,Ia,0,1.5,False,,,,
sn2001en,Ia,1,4.4,False,,,,
sn2001en,Ia,2,5.3,False,,,,
sn2001en,Ia,3,6.3,False,,,,
sn2001en,Ia,4,8.3,False,,,,
sn2001en,Ia,5,10.2,False,,,,
sn2001en,Ia,6,12.2,False,,,,
sn2001en,Ia,7,14.1,False,,,,
sn2001en,Ia,8,37.7,False,,,,
sn2001ep,Ia,0,-7.0,False,,,,
sn2001ep,Ia,1,-3.1,False,,,,
sn2001ep,Ia,2,4.8,False,,,,
sn2001ep,Ia,3,5.8,False,,,,
sn2001ep,Ia,4,6.8,False,,,,
sn2001ep,Ia,5,7.7,False,,,,
sn2001ep,Ia,6,7.8,False,,,,
sn2001ep,Ia,7,20.6,False,,,,
sn2001ep,Ia,8,28.4,False,,,,
sn2001ep,Ia,9,28.5,False,,,,
sn2001ep,Ia,10,31.5,False,,,,
sn2001ep,Ia,11,33.5,False,,,,
sn2001ep,Ia,12,-2.1,False,,,,
sn2001ep,Ia,13,35.3,False,,,,
sn2001ep,Ia,14,47.1,False,,,,
sn2001ep,Ia,15,57.0,False,,,,
sn2001ep,Ia,16,60.9,False,,,,
sn2001ep,Ia,17,66.9,False,,,,
sn2001ep,Ia,18,87.5,False,,,,
sn2001ep,Ia,19,-1.1,False,,,,
sn2001ep,Ia,20,-0.1,False,,,,
sn2001ep,Ia,21,0.8,False,,,,
sn2001ep,Ia,22,1.8,False,,,,
sn2001ep,Ia,23,2.8,False,,,,
sn2001ep,Ia,24,2.8,False,,,,
sn2001ep,Ia,25,3.8,False,,,,
sn2001ex,Ia,0,-3.4,False,,,,
sn2001fe,Ia,0,-1.7,False,,,,
sn2001fe,Ia,1,0.3,False,,,,
sn2001fe,Ia,2,53.5,False,,,,
sn2001fe,Ia,3,62.3,False,,,,
sn2001fe,Ia,4,3.2,False,,,,
sn2001fe,Ia,5,6.2,False,,,,
sn2001fe,Ia,6,21.0,False,,,,
sn2001fe,Ia,7,27.9,False,,,,
sn2001fe,Ia,8,30.8,False,,,,
sn2001fe,Ia,9,33.9,False,,,,
sn2001fe,Ia,10,37.7,False,,,,
sn2001fe,Ia,11,51.5,False,,,,
sn2001fh,Ia,0,-3.6,False,,,,
sn2001fh,Ia,1,-2.6,False,,,,
sn2001fh,Ia,2,-1.7,False,,,,
sn2001fh,Ia,3,4.2,False,,,,
sn2001fh,Ia,4,7.2,False,,,,
sn2001fh,Ia,5,9.1,False,,,,
sn2001G,Ia,0,-5.1,False,,,,
sn2001G,Ia,1,4.7,False,,,,
sn2001G,Ia,2,61.6,False,,,,
sn2001G,Ia,3,62.7,False,,,,
sn2001G,Ia,4,64.5,False,,,,
sn2001G,Ia,5,91.1,False,,,,
sn2001G,Ia,6,122.6,False,,,,
sn2001G,Ia,7,11.6,False,,,,
sn2001G,Ia,8,26.3,False,,,,
sn2001G,Ia,9,31.2,False,,,,
sn2001G,Ia,10,33.2,False,,,,
sn2001G,Ia,11,37.0,False,,,,
sn2001G,Ia,12,39.2,False,,,,
sn2001G,Ia,13,52.8,False,,,,
sn2001G,Ia,14,54.7,False,,,,
sn2001gc,Ia,0,-8.5,False,,,,
sn2001gc,Ia,1,3.4,False,,,,
sn2001gc,Ia,2,4.4,False,,,,
sn2001gc,Ia,3,5.3,False,,,,
sn2001gc,Ia,4,7.3,False,,,,
sn2001gc,Ia,5,13.3,False,,,,
sn2001gc,Ia,6,18.2,False,,,,
sn2001gc,Ia,7,22.0,False,,,,
sn2001N,Ia,0,0.7,False,,,,
sn2001N,Ia,1,2.6,False,,,,
sn2001N,Ia,2,4.4,False,,,,
sn2001N,Ia,3,9.4,False,,,,
sn2001N,Ia,4,10.4,False,,,,
sn2001N,Ia,5,11.5,False,,,,
sn2001N,Ia,6,26.1,False,,,,
sn2001N,Ia,7,30.0,False,,,,
sn2001V,Ia,0,-13.2,False,,,,
sn2001V,Ia,1,-12.3,False,,,,
sn2001V,Ia,2,10.5,False,,,,
sn2001V,Ia,3,11.3,False,,,,
sn2001V,Ia,4,12.5,False,,,,
sn2001V,Ia,5,13.5,False,,,,
sn2001V,Ia,6,18.2,False,,,,
sn2001V,Ia,7,19.1,False,,,,
sn2001V,Ia,8,20.1,False,,,,
sn2001V,Ia,9,20.3,False,,,,
sn2001V,Ia,10,21.1,False,,,,
sn2001V,Ia,11,21.3,False,,,,
sn2001V,Ia,12,-11.2,False,,,,
sn2001V,Ia,13,22.2,False,,,,
sn2001V,Ia,14,23.1,False,,,,
sn2001V,Ia,15,24.1,False,,,,
sn2001V,Ia,16,27.0,False,,,,
sn2001V,Ia,17,28.0,False,,,,
sn2001V,Ia,18,39.9,False,,,,
sn2001V,Ia,19,46.7,False,,,,
sn2001V,Ia,20,47.8,False,,,,
sn2001V,Ia,21,48.7,False,,,,
sn2001V,Ia,22,49.7,False,,,,
sn2001V,Ia,23,-10.2,False,,,,
sn2001V,Ia,24,51.7,False,,,,
sn2001V,Ia,25,51.7,False,,,,
sn2001V,Ia,26,52.7,False,,,,
sn2001V,Ia,27,56.7,False,,,,
sn2001V,Ia,28,73.3,False,,,,
sn2001V,Ia,29,78.2,False,,,,
sn2001V,Ia,30,79.3,False,,,,
sn2001V,Ia,31,104.8,False,,,,
sn2001V,Ia,32,-9.3,False,,,,
sn2001V,Ia,33,-7.4,False,,,,
sn2001V,Ia,34,-6.4,False,,,,
sn2001V,Ia,35,-5.4,False,,,,
sn2001V,Ia,36,-3.3,False,,,,
sn2001V,Ia,37,9.5,False,,,,
sn2002aw,Ia,0,-1.9,False,,,,
sn2002aw,Ia,1,-0.9,False,,,,
sn2002aw,Ia,2,1.1,False,,,,
sn2002bf,Ia,0,1.8,False,,,,
sn2002bf,Ia,1,4.8,False,,,,
sn2002bf,Ia,2,16.4,False,,,,
sn2002bf,Ia,3,17.5,False,,,,
sn2002bf,Ia,4,29.1,False,,,,
sn2002bf,Ia,5,5.7,False,,,,
sn2002bf,Ia,6,6.7,False,,,,
sn2002bf,Ia,7,10.6,False,,,,
sn2002bf,Ia,8,11.7,False,,,,
sn2002bf,Ia,9,12.6,False,,,,
sn2002bf,Ia,10,13.5,False,,,,
sn2002bf,Ia,11,14.6,False,,,,
sn2002bf,Ia,12,15.5,False,,,,
sn2002bg,Ia,0,-3.655,False,,,,
sn2002bo,Ia,0,-13.6,False,,,,
sn2002bo,Ia,1,-13.4,False,,,,
sn2002bo,Ia,2,-4.7,False,,,,
sn2002bo,Ia,3,-4.3,False,,,,
sn2002bo,Ia,4,-3.7,False,,,,
sn2002bo,Ia,5,-3.4,False,,,,
sn2002bo,Ia,6,-2.8,False,,,,
sn2002bo,Ia,7,-2.4,False,,,,
sn2002bo,Ia,8,-1.8,False,,,,
sn2002bo,Ia,9,-1.7,False,,,,
sn2002bo,Ia,10,-1.5,False,,,,
sn2002bo,Ia,11,-1.5,False,,,,
sn2002bo,Ia,12,-12.7,False,,,,
sn2002bo,Ia,13,-0.6,False,,,,
sn2002bo,Ia,14,5.2,False,,,,
sn2002bo,Ia,15,10.4,False,,,,
